aligner,instance,time,ram,sp,tc
muscle,benchmarks/balibase/RV50/BBS50007.tfa,0.065191807,6880,0.566,0.06
muscle,benchmarks/balibase/RV50/BBS50008.tfa,0.053873115,6600,0.835,0.62
muscle,benchmarks/balibase/RV50/BBS50009.tfa,0.08662821,7908,0.804,0.11
muscle,benchmarks/balibase/RV50/BBS50010.tfa,0.078150123,6524,0.751,0.3
muscle,benchmarks/balibase/RV50/BBS50011.tfa,0.285807672,15168,0.666,0.3
muscle,benchmarks/balibase/RV50/BBS50012.tfa,0.248432287,14840,0.73,0.19
muscle,benchmarks/balibase/RV50/BBS50013.tfa,0.051458378,5960,0.878,0.63
clustalo,benchmarks/balibase/RV12/BB12016.tfa,1.887463825,75328,0.783,0.66
muscle,benchmarks/balibase/RV50/BBS50014.tfa,0.386644723,14536,0.82,0.54
muscle,benchmarks/balibase/RV50/BBS50015.tfa,0.151557439,10372,0.56,0.07
muscle,benchmarks/balibase/RV50/BBS50016.tfa,0.149396859,8888,0.725,0.41
muscle,benchmarks/bralibase/data-set1/SRP/aln1.tfa,0.00781885,4500,0.891,0.77
muscle,benchmarks/bralibase/data-set1/SRP/aln10.tfa,0.009637656,4504,0.804,0.64
muscle,benchmarks/bralibase/data-set1/SRP/aln11.tfa,0.011804756,4504,0.791,0.65
muscle,benchmarks/bralibase/data-set1/SRP/aln12.tfa,0.014695976,4540,0.765,0.62
muscle,benchmarks/bralibase/data-set1/SRP/aln13.tfa,0.012056634,4508,0.865,0.71
muscle,benchmarks/bralibase/data-set1/SRP/aln14.tfa,0.011372587,4452,0.835,0.7
muscle,benchmarks/bralibase/data-set1/SRP/aln15.tfa,0.013910282,4532,0.967,0.94
muscle,benchmarks/bralibase/data-set1/SRP/aln16.tfa,0.015104944,4508,0.869,0.78
muscle,benchmarks/bralibase/data-set1/SRP/aln17.tfa,0.016099843,4620,0.89,0.77
muscle,benchmarks/bralibase/data-set1/SRP/aln18.tfa,0.011308462,4580,0.926,0.84
muscle,benchmarks/bralibase/data-set1/SRP/aln19.tfa,0.014014229,4540,0.956,0.9
muscle,benchmarks/bralibase/data-set1/SRP/aln2.tfa,0.01302204,4612,0.94,0.87
muscle,benchmarks/bralibase/data-set1/SRP/aln20.tfa,0.010858881,4564,0.91,0.8
muscle,benchmarks/bralibase/data-set1/SRP/aln21.tfa,0.017018206,4536,0.771,0.63
muscle,benchmarks/bralibase/data-set1/SRP/aln22.tfa,0.014985547,4532,0.825,0.68
muscle,benchmarks/bralibase/data-set1/SRP/aln23.tfa,0.013324381,4500,0.912,0.84
muscle,benchmarks/bralibase/data-set1/SRP/aln24.tfa,0.017167287,4644,0.863,0.7
muscle,benchmarks/bralibase/data-set1/SRP/aln25.tfa,0.014586029,4512,0.82,0.71
muscle,benchmarks/bralibase/data-set1/SRP/aln26.tfa,0.01127011,4456,0.931,0.88
muscle,benchmarks/bralibase/data-set1/SRP/aln27.tfa,0.010354136,4500,0.839,0.72
muscle,benchmarks/bralibase/data-set1/SRP/aln28.tfa,0.015575677,4636,0.846,0.71
muscle,benchmarks/bralibase/data-set1/SRP/aln29.tfa,0.009433563,4448,0.899,0.79
muscle,benchmarks/bralibase/data-set1/SRP/aln3.tfa,0.014251415,4572,0.869,0.69
muscle,benchmarks/bralibase/data-set1/SRP/aln30.tfa,0.010956938,4512,0.808,0.7
muscle,benchmarks/bralibase/data-set1/SRP/aln31.tfa,0.011287441,4440,0.827,0.73
muscle,benchmarks/bralibase/data-set1/SRP/aln32.tfa,0.014478341,4580,0.91,0.8
muscle,benchmarks/bralibase/data-set1/SRP/aln33.tfa,0.009270961,4504,0.931,0.86
muscle,benchmarks/bralibase/data-set1/SRP/aln34.tfa,0.020056647,4632,0.879,0.78
muscle,benchmarks/bralibase/data-set1/SRP/aln35.tfa,0.008920817,4572,0.915,0.84
muscle,benchmarks/bralibase/data-set1/SRP/aln36.tfa,0.015077022,4576,0.913,0.84
muscle,benchmarks/bralibase/data-set1/SRP/aln37.tfa,0.011632615,4512,0.801,0.69
muscle,benchmarks/bralibase/data-set1/SRP/aln38.tfa,0.014531215,4588,0.868,0.75
clustalo,benchmarks/balibase/RV12/BB12017.tfa,1.597500644,20012,0.909,0.8
muscle,benchmarks/bralibase/data-set1/SRP/aln39.tfa,0.016740447,4628,0.883,0.75
muscle,benchmarks/bralibase/data-set1/SRP/aln4.tfa,0.01563276,4628,0.844,0.76
muscle,benchmarks/bralibase/data-set1/SRP/aln40.tfa,0.021270731,4620,0.81,0.71
muscle,benchmarks/bralibase/data-set1/SRP/aln41.tfa,0.010676708,4500,0.803,0.68
muscle,benchmarks/bralibase/data-set1/SRP/aln42.tfa,0.012879321,4564,0.95,0.89
muscle,benchmarks/bralibase/data-set1/SRP/aln43.tfa,0.011321672,4496,0.81,0.68
muscle,benchmarks/bralibase/data-set1/SRP/aln44.tfa,0.011557859,4628,0.792,0.68
muscle,benchmarks/bralibase/data-set1/SRP/aln45.tfa,0.013003919,4496,0.895,0.79
muscle,benchmarks/bralibase/data-set1/SRP/aln46.tfa,0.010210196,4516,0.873,0.8
muscle,benchmarks/bralibase/data-set1/SRP/aln47.tfa,0.013316611,4504,0.876,0.73
muscle,benchmarks/bralibase/data-set1/SRP/aln48.tfa,0.018695792,4596,0.831,0.67
muscle,benchmarks/bralibase/data-set1/SRP/aln49.tfa,0.010521468,4512,0.755,0.64
muscle,benchmarks/bralibase/data-set1/SRP/aln5.tfa,0.011695719,4504,0.908,0.82
muscle,benchmarks/bralibase/data-set1/SRP/aln50.tfa,0.015319699,4648,0.834,0.67
muscle,benchmarks/bralibase/data-set1/SRP/aln51.tfa,0.010950927,4452,0.779,0.65
muscle,benchmarks/bralibase/data-set1/SRP/aln52.tfa,0.012534907,4480,0.959,0.93
muscle,benchmarks/bralibase/data-set1/SRP/aln53.tfa,0.010796187,4544,0.867,0.79
muscle,benchmarks/bralibase/data-set1/SRP/aln54.tfa,0.01228594,4552,0.896,0.79
muscle,benchmarks/bralibase/data-set1/SRP/aln55.tfa,0.011740091,4536,0.996,0.98
muscle,benchmarks/bralibase/data-set1/SRP/aln56.tfa,0.009623435,4544,0.887,0.81
muscle,benchmarks/bralibase/data-set1/SRP/aln57.tfa,0.009560221,4544,0.939,0.85
muscle,benchmarks/bralibase/data-set1/SRP/aln58.tfa,0.009873943,4476,0.905,0.79
muscle,benchmarks/bralibase/data-set1/SRP/aln59.tfa,0.018840454,4608,0.967,0.95
muscle,benchmarks/bralibase/data-set1/SRP/aln6.tfa,0.01157611,4504,0.849,0.7
muscle,benchmarks/bralibase/data-set1/SRP/aln60.tfa,0.020100199,4620,0.996,0.98
muscle,benchmarks/bralibase/data-set1/SRP/aln61.tfa,0.007674551,4544,0.974,0.95
muscle,benchmarks/bralibase/data-set1/SRP/aln62.tfa,0.014155338,4496,0.946,0.9
muscle,benchmarks/bralibase/data-set1/SRP/aln63.tfa,0.01517415,4640,0.96,0.91
muscle,benchmarks/bralibase/data-set1/SRP/aln64.tfa,0.010726641,4560,0.966,0.94
muscle,benchmarks/bralibase/data-set1/SRP/aln65.tfa,0.017868296,4448,0.973,0.95
muscle,benchmarks/bralibase/data-set1/SRP/aln66.tfa,0.010330774,4508,0.981,0.97
muscle,benchmarks/bralibase/data-set1/SRP/aln67.tfa,0.017439215,4584,0.967,0.93
muscle,benchmarks/bralibase/data-set1/SRP/aln68.tfa,0.018753326,4640,0.966,0.92
muscle,benchmarks/bralibase/data-set1/SRP/aln69.tfa,0.008756946,4556,0.977,0.95
muscle,benchmarks/bralibase/data-set1/SRP/aln7.tfa,0.011410699,4524,0.827,0.7
muscle,benchmarks/bralibase/data-set1/SRP/aln70.tfa,0.016129085,4560,0.957,0.9
muscle,benchmarks/bralibase/data-set1/SRP/aln71.tfa,0.008504298,4548,0.98,0.96
muscle,benchmarks/bralibase/data-set1/SRP/aln72.tfa,0.01287428,4628,0.99,0.97
muscle,benchmarks/bralibase/data-set1/SRP/aln73.tfa,0.013340323,4544,0.986,0.96
muscle,benchmarks/bralibase/data-set1/SRP/aln74.tfa,0.01128778,4632,1,1
muscle,benchmarks/bralibase/data-set1/SRP/aln75.tfa,0.009275481,4544,1,1
muscle,benchmarks/bralibase/data-set1/SRP/aln76.tfa,0.008578963,4544,0.986,0.96
muscle,benchmarks/bralibase/data-set1/SRP/aln77.tfa,0.013679006,4620,1,1
muscle,benchmarks/bralibase/data-set1/SRP/aln78.tfa,0.015060572,4544,1,1
muscle,benchmarks/bralibase/data-set1/SRP/aln79.tfa,0.014535095,4536,0.996,0.98
muscle,benchmarks/bralibase/data-set1/SRP/aln8.tfa,0.01403767,4572,0.796,0.63
muscle,benchmarks/bralibase/data-set1/SRP/aln80.tfa,0.013044312,4704,0.985,0.96
muscle,benchmarks/bralibase/data-set1/SRP/aln81.tfa,0.015452689,4656,0.981,0.95
muscle,benchmarks/bralibase/data-set1/SRP/aln82.tfa,0.011319562,4544,1,1
muscle,benchmarks/bralibase/data-set1/SRP/aln83.tfa,0.013949254,4632,0.861,0.7
muscle,benchmarks/bralibase/data-set1/SRP/aln84.tfa,0.020217088,4620,0.377,0.09
muscle,benchmarks/bralibase/data-set1/SRP/aln85.tfa,0.010402129,4512,0.662,0.48
muscle,benchmarks/bralibase/data-set1/SRP/aln86.tfa,0.016643891,4608,0.436,0.15
muscle,benchmarks/bralibase/data-set1/SRP/aln87.tfa,0.014153008,4472,0.754,0.6
muscle,benchmarks/bralibase/data-set1/SRP/aln88.tfa,0.019074189,4636,0.287,0.16
muscle,benchmarks/bralibase/data-set1/SRP/aln89.tfa,0.020890234,4492,0.368,0.18
muscle,benchmarks/bralibase/data-set1/SRP/aln9.tfa,0.008254101,4504,0.844,0.74
muscle,benchmarks/bralibase/data-set1/SRP/aln90.tfa,0.015669864,4504,0.359,0.22
muscle,benchmarks/bralibase/data-set1/SRP/aln91.tfa,0.010950367,4556,0.765,0.62
muscle,benchmarks/bralibase/data-set1/SRP/aln92.tfa,0.01518592,4604,0.701,0.39
muscle,benchmarks/bralibase/data-set1/SRP/aln93.tfa,0.008474826,4492,0.503,0.17
muscle,benchmarks/bralibase/data-set1/U5/aln1.tfa,0.008591014,3636,0.842,0.76
muscle,benchmarks/bralibase/data-set1/U5/aln10.tfa,0.005228652,3604,0.779,0.64
clustalo,benchmarks/balibase/RV12/BB12018.tfa,1.84292475,55140,0.924,0.88
muscle,benchmarks/bralibase/data-set1/U5/aln100.tfa,0.005180788,3584,0.826,0.73
muscle,benchmarks/bralibase/data-set1/U5/aln101.tfa,0.006820831,3612,0.883,0.84
muscle,benchmarks/bralibase/data-set1/U5/aln102.tfa,0.005437906,3652,0.871,0.84
muscle,benchmarks/bralibase/data-set1/U5/aln103.tfa,0.006431085,3596,0.848,0.81
muscle,benchmarks/bralibase/data-set1/U5/aln104.tfa,0.003518563,3652,0.929,0.84
muscle,benchmarks/bralibase/data-set1/U5/aln105.tfa,0.00694373,3656,0.956,0.91
muscle,benchmarks/bralibase/data-set1/U5/aln106.tfa,0.008725523,3648,0.97,0.95
muscle,benchmarks/bralibase/data-set1/U5/aln107.tfa,0.006052018,3688,0.911,0.8
muscle,benchmarks/bralibase/data-set1/U5/aln108.tfa,0.007576014,3620,0.911,0.8
muscle,benchmarks/bralibase/data-set1/U5/aln109.tfa,0.009885203,3620,0.958,0.94
muscle,benchmarks/bralibase/data-set1/U5/aln11.tfa,0.006588436,3628,0.78,0.55
muscle,benchmarks/bralibase/data-set1/U5/aln12.tfa,0.010010002,3660,0.771,0.54
muscle,benchmarks/bralibase/data-set1/U5/aln13.tfa,0.004897038,3584,0.54,0.36
muscle,benchmarks/bralibase/data-set1/U5/aln14.tfa,0.006412014,3568,0.677,0.51
muscle,benchmarks/bralibase/data-set1/U5/aln15.tfa,0.007748575,3560,0.739,0.57
muscle,benchmarks/bralibase/data-set1/U5/aln16.tfa,0.008604175,3608,0.635,0.49
muscle,benchmarks/bralibase/data-set1/U5/aln17.tfa,0.00881212,3676,0.768,0.55
muscle,benchmarks/bralibase/data-set1/U5/aln18.tfa,0.009006303,3632,0.661,0.47
muscle,benchmarks/bralibase/data-set1/U5/aln19.tfa,0.005287396,3652,0.705,0.34
muscle,benchmarks/bralibase/data-set1/U5/aln2.tfa,0.007576004,3560,0.642,0.5
muscle,benchmarks/bralibase/data-set1/U5/aln20.tfa,0.007322856,3656,0.711,0.57
muscle,benchmarks/bralibase/data-set1/U5/aln21.tfa,0.008367849,3560,0.663,0.44
muscle,benchmarks/bralibase/data-set1/U5/aln22.tfa,0.008669519,3636,0.498,0.3
muscle,benchmarks/bralibase/data-set1/U5/aln23.tfa,0.004095633,3596,0.684,0.49
muscle,benchmarks/bralibase/data-set1/U5/aln24.tfa,0.009877283,3688,0.786,0.6
muscle,benchmarks/bralibase/data-set1/U5/aln25.tfa,0.00925964,3628,0.74,0.57
muscle,benchmarks/bralibase/data-set1/U5/aln26.tfa,0.006107913,3536,0.739,0.59
muscle,benchmarks/bralibase/data-set1/U5/aln27.tfa,0.006382622,3596,0.696,0.48
muscle,benchmarks/bralibase/data-set1/U5/aln28.tfa,0.006236072,3616,0.61,0.34
muscle,benchmarks/bralibase/data-set1/U5/aln29.tfa,0.00839262,3616,0.783,0.57
muscle,benchmarks/bralibase/data-set1/U5/aln3.tfa,0.008461804,3656,0.76,0.5
muscle,benchmarks/bralibase/data-set1/U5/aln30.tfa,0.008927018,3700,0.708,0.53
muscle,benchmarks/bralibase/data-set1/U5/aln31.tfa,0.006309436,3672,0.676,0.57
muscle,benchmarks/bralibase/data-set1/U5/aln32.tfa,0.006523741,3644,0.728,0.43
muscle,benchmarks/bralibase/data-set1/U5/aln33.tfa,0.010999671,3668,0.624,0.46
muscle,benchmarks/bralibase/data-set1/U5/aln34.tfa,0.005242653,3648,0.747,0.57
muscle,benchmarks/bralibase/data-set1/U5/aln35.tfa,0.006197849,3564,0.693,0.57
muscle,benchmarks/bralibase/data-set1/U5/aln36.tfa,0.005888657,3588,0.746,0.6
muscle,benchmarks/bralibase/data-set1/U5/aln37.tfa,0.00477727,3584,0.645,0.48
muscle,benchmarks/bralibase/data-set1/U5/aln38.tfa,0.005372702,3580,0.803,0.69
muscle,benchmarks/bralibase/data-set1/U5/aln39.tfa,0.014113156,3556,0.746,0.42
muscle,benchmarks/bralibase/data-set1/U5/aln4.tfa,0.00434156,3580,0.827,0.6
muscle,benchmarks/bralibase/data-set1/U5/aln40.tfa,0.005950692,3572,0.507,0.3
muscle,benchmarks/bralibase/data-set1/U5/aln41.tfa,0.005974193,3696,0.588,0.42
muscle,benchmarks/bralibase/data-set1/U5/aln42.tfa,0.010235538,3688,0.56,0.39
muscle,benchmarks/bralibase/data-set1/U5/aln43.tfa,0.003995626,3568,0.606,0.48
muscle,benchmarks/bralibase/data-set1/U5/aln44.tfa,0.005885927,3576,0.807,0.72
muscle,benchmarks/bralibase/data-set1/U5/aln45.tfa,0.007161605,3664,0.616,0.39
muscle,benchmarks/bralibase/data-set1/U5/aln46.tfa,0.004504502,3592,0.461,0.37
muscle,benchmarks/bralibase/data-set1/U5/aln47.tfa,0.003945903,3556,0.56,0.41
muscle,benchmarks/bralibase/data-set1/U5/aln48.tfa,0.004610769,3584,0.629,0.44
muscle,benchmarks/bralibase/data-set1/U5/aln49.tfa,0.006666061,3672,0.738,0.45
muscle,benchmarks/bralibase/data-set1/U5/aln5.tfa,0.004615339,3556,0.714,0.53
muscle,benchmarks/bralibase/data-set1/U5/aln50.tfa,0.005244953,3596,0.565,0.42
muscle,benchmarks/bralibase/data-set1/U5/aln51.tfa,0.007410973,3648,0.707,0.51
muscle,benchmarks/bralibase/data-set1/U5/aln52.tfa,0.006765578,3564,0.685,0.47
muscle,benchmarks/bralibase/data-set1/U5/aln53.tfa,0.007999693,3640,0.636,0.52
muscle,benchmarks/bralibase/data-set1/U5/aln54.tfa,0.007781498,3664,0.819,0.67
muscle,benchmarks/bralibase/data-set1/U5/aln55.tfa,0.005822192,3668,0.585,0.48
muscle,benchmarks/bralibase/data-set1/U5/aln56.tfa,0.005488179,3680,0.817,0.59
muscle,benchmarks/bralibase/data-set1/U5/aln57.tfa,0.005299076,3552,0.725,0.5
muscle,benchmarks/bralibase/data-set1/U5/aln58.tfa,0.008022114,3588,0.65,0.5
muscle,benchmarks/bralibase/data-set1/U5/aln59.tfa,0.006832032,3556,0.61,0.36
muscle,benchmarks/bralibase/data-set1/U5/aln6.tfa,0.007486508,3568,0.605,0.31
muscle,benchmarks/bralibase/data-set1/U5/aln60.tfa,0.009426702,3708,0.585,0.4
muscle,benchmarks/bralibase/data-set1/U5/aln61.tfa,0.006511661,3560,0.681,0.48
muscle,benchmarks/bralibase/data-set1/U5/aln62.tfa,0.008482867,3664,0.726,0.6
muscle,benchmarks/bralibase/data-set1/U5/aln63.tfa,0.005385983,3620,0.977,0.97
muscle,benchmarks/bralibase/data-set1/U5/aln64.tfa,0.008400561,3656,0.839,0.75
muscle,benchmarks/bralibase/data-set1/U5/aln65.tfa,0.003768571,3648,0.859,0.72
muscle,benchmarks/bralibase/data-set1/U5/aln66.tfa,0.004281195,3620,0.844,0.68
muscle,benchmarks/bralibase/data-set1/U5/aln67.tfa,0.006089931,3688,0.884,0.73
clustalo,benchmarks/HomFam/mofe_test-only.tfa,502.52,143600,0.141,0
clustalo,benchmarks/HomFam/msb_ref.tfa,0.17,4108,0.892,0.76
muscle,benchmarks/bralibase/data-set1/U5/aln68.tfa,0.004497351,3628,0.881,0.76
muscle,benchmarks/bralibase/data-set1/U5/aln69.tfa,0.003794502,3548,0.94,0.88
clustalo,benchmarks/HomFam/msb_test-only.tfa,256.8,113296,0.208,0
clustalo,benchmarks/HomFam/myb_DNA-binding_ref.tfa,0.03,3064,0.962,0.93
clustalo,benchmarks/HomFam/myb_DNA-binding_test-only.tfa,125.87,162872,-1,-1
clustalo,benchmarks/HomFam/oxidored_q6_ref.tfa,0.22,7236,0.984,0.97
clustalo,benchmarks/HomFam/oxidored_q6_test-only.tfa,-1,-1,0.234,0
clustalo,benchmarks/HomFam/p450_ref.tfa,2.2,17572,0.693,0.43
muscle,benchmarks/bralibase/data-set1/U5/aln7.tfa,0.004671874,3688,0.627,0.38
muscle,benchmarks/bralibase/data-set1/U5/aln70.tfa,0.007121562,3580,0.946,0.89
clustalo,benchmarks/HomFam/p450_test-only.tfa,-1,-1,-1,-1
clustalo,benchmarks/HomFam/peroxidase_ref.tfa,0.38,10520,0.896,0.74
muscle,benchmarks/bralibase/data-set1/U5/aln71.tfa,0.006581435,3540,0.909,0.77
muscle,benchmarks/bralibase/data-set1/U5/aln72.tfa,0.00708261,3684,0.814,0.66
clustalo,benchmarks/HomFam/peroxidase_test-only.tfa,-1,-1,-1,-1
clustalo,benchmarks/HomFam/phc_ref.tfa,0.32,4640,0.968,0.91
clustalo,benchmarks/HomFam/phc_test-only.tfa,46.86,49160,0.008,0
clustalo,benchmarks/HomFam/phoslip_ref.tfa,0.31,3816,0.901,0.8
clustalo,benchmarks/HomFam/phoslip_test-only.tfa,17.57,17416,0.335,0
clustalo,benchmarks/HomFam/profilin_ref.tfa,0.07,3916,0.95,0.89
clustalo,benchmarks/HomFam/profilin_test-only.tfa,20.15,18736,0.185,0
clustalo,benchmarks/HomFam/proteasome_ref.tfa,1.14,8088,0.867,0.43
muscle,benchmarks/bralibase/data-set1/U5/aln73.tfa,0.005233822,3744,0.869,0.69
muscle,benchmarks/bralibase/data-set2/aln19.tfa,0.002520195,3080,0.958,0.95
clustalo,benchmarks/HomFam/proteasome_test-only.tfa,305.95,140328,-1,-1
clustalo,benchmarks/HomFam/rhv_ref.tfa,2.38,46148,0.884,0.78
clustalo,benchmarks/HomFam/rhv_test-only.tfa,-1,-1,-1,-1
clustalo,benchmarks/HomFam/ricin_ref.tfa,0.32,7152,0.884,0.81
clustalo,benchmarks/HomFam/ricin_test-only.tfa,36.56,23292,0.152,0
clustalo,benchmarks/HomFam/rnasemam_ref.tfa,0.08,3776,0.953,0.88
clustalo,benchmarks/HomFam/rnasemam_test-only.tfa,8.26,10676,0.264,0
clustalo,benchmarks/HomFam/rrm_ref.tfa,0.32,4112,0.623,0.29
clustalo,benchmarks/HomFam/rrm_test-only.tfa,-1,-1,-1,-1
clustalo,benchmarks/HomFam/rub_ref.tfa,0.03,3016,0.991,0.97
clustalo,benchmarks/HomFam/rub_test-only.tfa,9.79,19536,0.809,0
clustalo,benchmarks/HomFam/rvp_ref.tfa,0.08,3700,0.899,0.79
muscle,benchmarks/bralibase/data-set1/U5/aln74.tfa,0.007875455,3664,0.896,0.86
muscle,benchmarks/bralibase/data-set1/U5/aln75.tfa,0.004055451,3580,0.735,0.58
clustalo,benchmarks/HomFam/rvp_test-only.tfa,-1,-1,-1,-1
clustalo,benchmarks/HomFam/scorptoxin_ref.tfa,0.07,3172,0.916,0.87
clustalo,benchmarks/HomFam/scorptoxin_test-only.tfa,2.75,6968,0.28,0
clustalo,benchmarks/HomFam/sdr_ref.tfa,1.19,10312,0.751,0.5
muscle,benchmarks/bralibase/data-set1/U5/aln76.tfa,0.005768439,3616,0.954,0.88
muscle,benchmarks/bralibase/data-set1/U5/aln77.tfa,0.007845342,3668,0.844,0.75
clustalo,benchmarks/HomFam/sdr_test-only.tfa,-1,-1,-1,-1
clustalo,benchmarks/HomFam/seatoxin_ref.tfa,0.03,2992,0.8,0.5
clustalo,benchmarks/HomFam/seatoxin_test-only.tfa,0.45,3780,-1,-1
clustalo,benchmarks/HomFam/serpin_ref.tfa,0.89,12208,0.958,0.91
muscle,benchmarks/bralibase/data-set1/U5/aln78.tfa,0.007052797,3588,0.979,0.94
muscle,benchmarks/bralibase/data-set1/U5/aln79.tfa,0.004890399,3608,0.913,0.85
clustalo,benchmarks/HomFam/serpin_test-only.tfa,-1,-1,-1,-1
clustalo,benchmarks/HomFam/slectin_ref.tfa,0.07,3924,0.93,0.88
clustalo,benchmarks/HomFam/slectin_test-only.tfa,47.09,35556,0.069,0
clustalo,benchmarks/HomFam/sodcu_ref.tfa,0.15,4304,0.904,0.86
clustalo,benchmarks/HomFam/sodcu_test-only.tfa,82.26,49156,0.056,0
clustalo,benchmarks/HomFam/sodfe_ref.tfa,0.27,5500,0.905,0.75
clustalo,benchmarks/HomFam/sodfe_test-only.tfa,55.53,71580,0.307,0
clustalo,benchmarks/HomFam/sti_ref.tfa,0.15,4932,0.852,0.71
clustalo,benchmarks/HomFam/sti_test-only.tfa,24.19,17708,0.19,0
clustalo,benchmarks/HomFam/subt_ref.tfa,0.88,11464,0.652,0.44
muscle,benchmarks/bralibase/data-set1/U5/aln8.tfa,0.004317129,3636,0.685,0.47
muscle,benchmarks/bralibase/data-set1/U5/aln80.tfa,0.005292916,3584,0.989,0.97
clustalo,benchmarks/HomFam/subt_test-only.tfa,-1,-1,-1,-1
clustalo,benchmarks/HomFam/tRNA-synt_2b_ref.tfa,0.43,13784,0.392,0.16
clustalo,benchmarks/balibase/RV12/BB12019.tfa,2.069953934,42684,0.845,0.72
muscle,benchmarks/bralibase/data-set1/U5/aln81.tfa,0.004090543,3580,0.991,0.99
clustalo,benchmarks/HomFam/tRNA-synt_2b_test-only.tfa,-1,-1,-1,-1
clustalo,benchmarks/HomFam/tgfb_ref.tfa,0.1,3568,0.914,0.7
clustalo,benchmarks/HomFam/tgfb_test-only.tfa,22.44,25940,0.415,0
clustalo,benchmarks/HomFam/tim_ref.tfa,0.45,6600,0.982,0.97
muscle,benchmarks/bralibase/data-set1/U5/aln82.tfa,0.008406582,3600,0.974,0.94
muscle,benchmarks/bralibase/data-set1/U5/aln83.tfa,0.007966861,3624,0.954,0.88
clustalo,benchmarks/HomFam/tim_test-only.tfa,236.41,89712,0.155,0
clustalo,benchmarks/HomFam/tms_ref.tfa,0.29,9676,0.974,0.93
clustalo,benchmarks/HomFam/tms_test-only.tfa,219.77,84976,0.261,0
clustalo,benchmarks/HomFam/toxin_ref.tfa,0.19,3312,0.951,0.86
clustalo,benchmarks/HomFam/toxin_test-only.tfa,4.46,8680,0.238,0
clustalo,benchmarks/HomFam/trfl_ref.tfa,1.36,29516,0.972,0.95
clustalo,benchmarks/HomFam/trfl_test-only.tfa,71,35140,0.162,0
clustalo,benchmarks/HomFam/uce_ref.tfa,0.32,4680,0.831,0.77
muscle,benchmarks/bralibase/data-set1/U5/aln84.tfa,0.004002876,3620,0.94,0.84
clustalo,benchmarks/balibase/RV12/BB12020.tfa,0.080894173,4300,0.218,0
clustalo,benchmarks/HomFam/uce_test-only.tfa,241.77,131320,0.168,0
clustalo,benchmarks/HomFam/zf-CCHH_ref.tfa,0.1,2936,-1,-1
muscle,benchmarks/bralibase/data-set1/U5/aln85.tfa,0.004566876,3616,0.965,0.91
muscle,benchmarks/bralibase/data-set1/U5/aln86.tfa,0.004636781,3612,0.979,0.97
clustalo,benchmarks/HomFam/zf-CCHH_test-only.tfa,-1,-1,-1,-1
clustalo,benchmarks/QuanTest2/Test/AAA.tfa,54.5,40916,0.257,0
clustalo,benchmarks/QuanTest2/Test/ACPS.tfa,35.21,26216,0.199,0
clustalo,benchmarks/QuanTest2/Test/AP_endonuc_2.tfa,159.71,62208,0.116,0
clustalo,benchmarks/QuanTest2/Test/ARM.tfa,16.2,42096,0,0
clustalo,benchmarks/QuanTest2/Test/Adenylsucc_synt.tfa,183.65,63540,0.318,0
clustalo,benchmarks/QuanTest2/Test/AhpC-TSA.tfa,40.48,32264,0.154,0
muscle,benchmarks/bralibase/data-set1/U5/aln87.tfa,0.005099723,3584,0.936,0.84
muscle,benchmarks/bralibase/data-set1/U5/aln88.tfa,0.006994044,3620,0.914,0.82
clustalo,benchmarks/QuanTest2/Test/Asp_Glu_race_D.tfa,68.27,32760,0.119,0
clustalo,benchmarks/QuanTest2/Test/Bac_DNA_binding.tfa,15.64,19644,0.374,0
clustalo,benchmarks/QuanTest2/Test/C2.tfa,55.26,30180,0.173,0
clustalo,benchmarks/QuanTest2/Test/CBS.tfa,15.5,18400,0.065,0
clustalo,benchmarks/QuanTest2/Test/CH.tfa,28.74,27308,0.201,0
clustalo,benchmarks/QuanTest2/Test/COX3.tfa,51.57,30036,0.072,0
clustalo,benchmarks/QuanTest2/Test/CPS.tfa,47.77,31024,0.254,0
clustalo,benchmarks/QuanTest2/Test/CUB.tfa,56.24,33848,0.09,0
clustalo,benchmarks/QuanTest2/Test/Cu_nir.tfa,44.65,34004,0,0
clustalo,benchmarks/QuanTest2/Test/Cys_Met_Meta_PP.tfa,166.99,63792,0.129,0
clustalo,benchmarks/QuanTest2/Test/DAHP_synth_1.tfa,83.24,35052,0.07,0
clustalo,benchmarks/QuanTest2/Test/DEAD.tfa,138.06,116820,0.107,0
clustalo,benchmarks/QuanTest2/Test/DHH.tfa,80.21,74864,0.184,0
clustalo,benchmarks/QuanTest2/Test/DHOdehase.tfa,108.44,44696,0.13,0
clustalo,benchmarks/QuanTest2/Test/DUF170.tfa,15.29,18144,0.129,0
clustalo,benchmarks/QuanTest2/Test/EFTU_2.tfa,13.18,17552,0.419,0
clustalo,benchmarks/QuanTest2/Test/EFTU_C.tfa,13.35,16992,0.449,0
