aligner,instance,time,ram,SP,TC
muscle,benchmarks/bralibase/data-set1/g2intron/aln1.tfa,0.0,0.0,0.629,0.550
muscle,benchmarks/bralibase/data-set1/g2intron/aln10.tfa,0.0,0.0,0.567,0.480
muscle,benchmarks/bralibase/data-set1/g2intron/aln11.tfa,0.0,0.0,0.638,0.550
muscle,benchmarks/bralibase/data-set1/g2intron/aln12.tfa,0.0,0.0,0.634,0.540
muscle,benchmarks/bralibase/data-set1/g2intron/aln13.tfa,0.0,0.0,0.674,0.450
muscle,benchmarks/bralibase/data-set1/g2intron/aln14.tfa,0.0,0.0,0.660,0.580
muscle,benchmarks/bralibase/data-set1/g2intron/aln15.tfa,0.0,0.0,0.693,0.520
muscle,benchmarks/bralibase/data-set1/g2intron/aln16.tfa,0.0,0.0,0.646,0.380
muscle,benchmarks/bralibase/data-set1/g2intron/aln17.tfa,0.0,0.0,0.640,0.580
muscle,benchmarks/bralibase/data-set1/g2intron/aln18.tfa,0.0,0.0,0.893,0.810
muscle,benchmarks/bralibase/data-set1/g2intron/aln19.tfa,0.0,0.0,0.652,0.560
muscle,benchmarks/bralibase/data-set1/g2intron/aln2.tfa,0.0,0.0,0.890,0.810
muscle,benchmarks/bralibase/data-set1/g2intron/aln20.tfa,0.0,0.0,0.555,0.430
muscle,benchmarks/bralibase/data-set1/g2intron/aln21.tfa,0.0,0.0,0.761,0.570
muscle,benchmarks/bralibase/data-set1/g2intron/aln22.tfa,0.0,0.0,0.478,0.390
muscle,benchmarks/bralibase/data-set1/g2intron/aln23.tfa,0.0,0.0,0.592,0.470
muscle,benchmarks/bralibase/data-set1/g2intron/aln24.tfa,0.0,0.0,0.811,0.670
muscle,benchmarks/bralibase/data-set1/g2intron/aln25.tfa,0.0,0.0,0.631,0.500
muscle,benchmarks/bralibase/data-set1/g2intron/aln26.tfa,0.0,0.0,0.791,0.620
muscle,benchmarks/bralibase/data-set1/g2intron/aln27.tfa,0.0,0.0,0.744,0.590
muscle,benchmarks/bralibase/data-set1/g2intron/aln28.tfa,0.0,0.0,0.686,0.540
muscle,benchmarks/bralibase/data-set1/g2intron/aln29.tfa,0.0,0.0,0.679,0.620
muscle,benchmarks/bralibase/data-set1/g2intron/aln3.tfa,0.0,0.0,0.749,0.610
muscle,benchmarks/bralibase/data-set1/g2intron/aln30.tfa,0.0,0.0,0.684,0.540
muscle,benchmarks/bralibase/data-set1/g2intron/aln31.tfa,0.0,0.0,0.668,0.590
muscle,benchmarks/bralibase/data-set1/g2intron/aln32.tfa,0.0,0.0,0.659,0.550
muscle,benchmarks/bralibase/data-set1/g2intron/aln33.tfa,0.0,0.0,0.645,0.420
muscle,benchmarks/bralibase/data-set1/g2intron/aln34.tfa,0.0,0.0,0.705,0.590
muscle,benchmarks/bralibase/data-set1/g2intron/aln35.tfa,0.0,0.0,0.778,0.580
muscle,benchmarks/bralibase/data-set1/g2intron/aln36.tfa,0.0,0.0,0.590,0.340
muscle,benchmarks/bralibase/data-set1/g2intron/aln37.tfa,0.0,0.0,0.677,0.620
muscle,benchmarks/bralibase/data-set1/g2intron/aln38.tfa,0.0,0.0,0.566,0.370
muscle,benchmarks/bralibase/data-set1/g2intron/aln39.tfa,0.0,0.0,0.646,0.390
muscle,benchmarks/bralibase/data-set1/g2intron/aln4.tfa,0.0,0.0,0.639,0.530
muscle,benchmarks/bralibase/data-set1/g2intron/aln40.tfa,0.0,0.0,0.785,0.570
muscle,benchmarks/bralibase/data-set1/g2intron/aln41.tfa,0.0,0.0,0.687,0.600
muscle,benchmarks/bralibase/data-set1/g2intron/aln42.tfa,0.0,0.0,0.738,0.620
muscle,benchmarks/bralibase/data-set1/g2intron/aln43.tfa,0.0,0.0,0.576,0.510
muscle,benchmarks/bralibase/data-set1/g2intron/aln44.tfa,0.0,0.0,0.725,0.600
muscle,benchmarks/bralibase/data-set1/g2intron/aln45.tfa,0.0,0.0,0.698,0.590
muscle,benchmarks/bralibase/data-set1/g2intron/aln46.tfa,0.0,0.0,0.683,0.510
muscle,benchmarks/bralibase/data-set1/g2intron/aln47.tfa,0.0,0.0,0.662,0.510
muscle,benchmarks/bralibase/data-set1/g2intron/aln48.tfa,0.0,0.0,0.782,0.720
muscle,benchmarks/bralibase/data-set1/g2intron/aln49.tfa,0.0,0.0,0.620,0.440
muscle,benchmarks/bralibase/data-set1/g2intron/aln5.tfa,0.0,0.0,0.665,0.500
muscle,benchmarks/bralibase/data-set1/g2intron/aln50.tfa,0.0,0.0,0.828,0.690
muscle,benchmarks/bralibase/data-set1/g2intron/aln51.tfa,0.0,0.0,0.464,0.340
muscle,benchmarks/bralibase/data-set1/g2intron/aln52.tfa,0.0,0.0,0.511,0.230
muscle,benchmarks/bralibase/data-set1/g2intron/aln53.tfa,0.0,0.0,0.508,0.390
muscle,benchmarks/bralibase/data-set1/g2intron/aln54.tfa,0.0,0.0,0.614,0.500
muscle,benchmarks/bralibase/data-set1/g2intron/aln55.tfa,0.0,0.0,0.582,0.520
muscle,benchmarks/bralibase/data-set1/g2intron/aln56.tfa,0.0,0.0,0.720,0.640
muscle,benchmarks/bralibase/data-set1/g2intron/aln57.tfa,0.0,0.0,0.574,0.490
muscle,benchmarks/bralibase/data-set1/g2intron/aln58.tfa,0.0,0.0,0.570,0.250
muscle,benchmarks/bralibase/data-set1/g2intron/aln59.tfa,0.0,0.0,0.629,0.470
muscle,benchmarks/bralibase/data-set1/g2intron/aln6.tfa,0.0,0.0,0.697,0.610
muscle,benchmarks/bralibase/data-set1/g2intron/aln60.tfa,0.0,0.0,0.711,0.560
muscle,benchmarks/bralibase/data-set1/g2intron/aln61.tfa,0.0,0.0,0.663,0.480
muscle,benchmarks/bralibase/data-set1/g2intron/aln62.tfa,0.0,0.0,0.888,0.820
muscle,benchmarks/bralibase/data-set1/g2intron/aln63.tfa,0.0,0.0,0.677,0.470
muscle,benchmarks/bralibase/data-set1/g2intron/aln64.tfa,0.0,0.0,0.728,0.480
muscle,benchmarks/bralibase/data-set1/g2intron/aln65.tfa,0.0,0.0,0.794,0.730
muscle,benchmarks/bralibase/data-set1/g2intron/aln66.tfa,0.0,0.0,0.728,0.480
muscle,benchmarks/bralibase/data-set1/g2intron/aln67.tfa,0.0,0.0,0.967,0.950
muscle,benchmarks/bralibase/data-set1/g2intron/aln68.tfa,0.0,0.0,0.874,0.820
muscle,benchmarks/bralibase/data-set1/g2intron/aln69.tfa,0.0,0.0,0.935,0.900
muscle,benchmarks/bralibase/data-set1/g2intron/aln7.tfa,0.0,0.0,0.558,0.490
muscle,benchmarks/bralibase/data-set1/g2intron/aln70.tfa,0.0,0.0,0.793,0.640
muscle,benchmarks/bralibase/data-set1/g2intron/aln71.tfa,0.0,0.0,0.855,0.770
muscle,benchmarks/bralibase/data-set1/g2intron/aln72.tfa,0.0,0.0,0.836,0.730
muscle,benchmarks/bralibase/data-set1/g2intron/aln73.tfa,0.0,0.0,0.930,0.860
muscle,benchmarks/bralibase/data-set1/g2intron/aln74.tfa,0.0,0.0,0.869,0.820
muscle,benchmarks/bralibase/data-set1/g2intron/aln75.tfa,0.0,0.0,0.830,0.650
muscle,benchmarks/bralibase/data-set1/g2intron/aln76.tfa,0.0,0.0,0.885,0.750
muscle,benchmarks/bralibase/data-set1/g2intron/aln77.tfa,0.0,0.0,0.939,0.880
muscle,benchmarks/bralibase/data-set1/g2intron/aln78.tfa,0.0,0.0,0.856,0.790
muscle,benchmarks/bralibase/data-set1/g2intron/aln79.tfa,0.0,0.0,0.810,0.650
muscle,benchmarks/bralibase/data-set1/g2intron/aln8.tfa,0.0,0.0,0.907,0.870
muscle,benchmarks/bralibase/data-set1/g2intron/aln80.tfa,0.0,0.0,0.879,0.730
muscle,benchmarks/bralibase/data-set1/g2intron/aln81.tfa,0.0,0.0,0.907,0.840
muscle,benchmarks/bralibase/data-set1/g2intron/aln82.tfa,0.0,0.0,0.878,0.780
muscle,benchmarks/bralibase/data-set1/g2intron/aln83.tfa,0.0,0.0,0.973,0.970
muscle,benchmarks/bralibase/data-set1/g2intron/aln84.tfa,0.0,0.0,0.888,0.850
muscle,benchmarks/bralibase/data-set1/g2intron/aln85.tfa,0.0,0.0,0.869,0.820
muscle,benchmarks/bralibase/data-set1/g2intron/aln86.tfa,0.0,0.0,0.876,0.820
muscle,benchmarks/bralibase/data-set1/g2intron/aln87.tfa,0.0,0.0,0.828,0.720
muscle,benchmarks/bralibase/data-set1/g2intron/aln88.tfa,0.0,0.0,0.842,0.720
muscle,benchmarks/bralibase/data-set1/g2intron/aln89.tfa,0.0,0.0,0.828,0.720
muscle,benchmarks/bralibase/data-set1/g2intron/aln9.tfa,0.0,0.0,0.716,0.590
muscle,benchmarks/bralibase/data-set1/g2intron/aln90.tfa,0.0,0.0,0.970,0.960
muscle,benchmarks/bralibase/data-set1/g2intron/aln91.tfa,0.0,0.0,0.977,0.960
muscle,benchmarks/bralibase/data-set1/g2intron/aln92.tfa,0.0,0.0,0.970,0.960
muscle,benchmarks/bralibase/data-set1/rRNA/aln1.tfa,0.0,0.0,0.931,0.900
muscle,benchmarks/bralibase/data-set1/rRNA/aln10.tfa,0.0,0.0,0.957,0.930
muscle,benchmarks/bralibase/data-set1/rRNA/aln11.tfa,0.0,0.0,0.969,0.950
muscle,benchmarks/bralibase/data-set1/rRNA/aln12.tfa,0.0,0.0,0.921,0.900
muscle,benchmarks/bralibase/data-set1/rRNA/aln13.tfa,0.0,0.0,0.994,0.990
muscle,benchmarks/bralibase/data-set1/rRNA/aln14.tfa,0.0,0.0,0.970,0.940
muscle,benchmarks/bralibase/data-set1/rRNA/aln15.tfa,0.0,0.0,0.886,0.840
muscle,benchmarks/bralibase/data-set1/rRNA/aln16.tfa,0.0,0.0,0.968,0.940
muscle,benchmarks/bralibase/data-set1/rRNA/aln17.tfa,0.0,0.0,0.921,0.860
muscle,benchmarks/bralibase/data-set1/rRNA/aln18.tfa,0.0,0.0,0.955,0.950
muscle,benchmarks/bralibase/data-set1/rRNA/aln19.tfa,0.0,0.0,0.950,0.910
muscle,benchmarks/bralibase/data-set1/rRNA/aln2.tfa,0.0,0.0,0.938,0.910
muscle,benchmarks/bralibase/data-set1/rRNA/aln20.tfa,0.0,0.0,0.981,0.950
muscle,benchmarks/bralibase/data-set1/rRNA/aln21.tfa,0.0,0.0,0.994,0.990
muscle,benchmarks/bralibase/data-set1/rRNA/aln22.tfa,0.0,0.0,0.959,0.890
muscle,benchmarks/bralibase/data-set1/rRNA/aln23.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/rRNA/aln24.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/rRNA/aln25.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/rRNA/aln26.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/rRNA/aln27.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/rRNA/aln28.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/rRNA/aln29.tfa,0.0,0.0,0.990,0.970
muscle,benchmarks/bralibase/data-set1/rRNA/aln3.tfa,0.0,0.0,0.947,0.900
muscle,benchmarks/bralibase/data-set1/rRNA/aln30.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/rRNA/aln31.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/rRNA/aln32.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/rRNA/aln33.tfa,0.0,0.0,0.984,0.970
muscle,benchmarks/bralibase/data-set1/rRNA/aln34.tfa,0.0,0.0,0.977,0.960
muscle,benchmarks/bralibase/data-set1/rRNA/aln35.tfa,0.0,0.0,0.972,0.920
muscle,benchmarks/bralibase/data-set1/rRNA/aln36.tfa,0.0,0.0,0.962,0.940
muscle,benchmarks/bralibase/data-set1/rRNA/aln37.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/rRNA/aln38.tfa,0.0,0.0,0.923,0.820
muscle,benchmarks/bralibase/data-set1/rRNA/aln39.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/rRNA/aln4.tfa,0.0,0.0,0.979,0.940
muscle,benchmarks/bralibase/data-set1/rRNA/aln40.tfa,0.0,0.0,0.990,0.980
muscle,benchmarks/bralibase/data-set1/rRNA/aln41.tfa,0.0,0.0,0.983,0.950
muscle,benchmarks/bralibase/data-set1/rRNA/aln42.tfa,0.0,0.0,0.963,0.900
muscle,benchmarks/bralibase/data-set1/rRNA/aln43.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/rRNA/aln44.tfa,0.0,0.0,0.997,0.990
muscle,benchmarks/bralibase/data-set1/rRNA/aln45.tfa,0.0,0.0,0.991,0.990
muscle,benchmarks/bralibase/data-set1/rRNA/aln46.tfa,0.0,0.0,0.993,0.980
muscle,benchmarks/bralibase/data-set1/rRNA/aln47.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/rRNA/aln48.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/rRNA/aln49.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/rRNA/aln5.tfa,0.0,0.0,0.936,0.880
muscle,benchmarks/bralibase/data-set1/rRNA/aln50.tfa,0.0,0.0,0.993,0.980
muscle,benchmarks/bralibase/data-set1/rRNA/aln51.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/rRNA/aln52.tfa,0.0,0.0,0.997,0.990
muscle,benchmarks/bralibase/data-set1/rRNA/aln53.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/rRNA/aln54.tfa,0.01,0.01,1.000,1.000
muscle,benchmarks/bralibase/data-set1/rRNA/aln55.tfa,0.0,0.0,0.997,0.990
muscle,benchmarks/bralibase/data-set1/rRNA/aln56.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/rRNA/aln57.tfa,0.0,0.0,0.957,0.900
muscle,benchmarks/bralibase/data-set1/rRNA/aln58.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/rRNA/aln59.tfa,0.0,0.0,0.846,0.750
muscle,benchmarks/bralibase/data-set1/rRNA/aln6.tfa,0.0,0.0,0.779,0.620
muscle,benchmarks/bralibase/data-set1/rRNA/aln60.tfa,0.0,0.0,0.935,0.840
muscle,benchmarks/bralibase/data-set1/rRNA/aln61.tfa,0.0,0.0,0.914,0.800
muscle,benchmarks/bralibase/data-set1/rRNA/aln62.tfa,0.0,0.0,0.902,0.820
muscle,benchmarks/bralibase/data-set1/rRNA/aln63.tfa,0.0,0.0,0.833,0.700
muscle,benchmarks/bralibase/data-set1/rRNA/aln64.tfa,0.0,0.0,0.810,0.600
muscle,benchmarks/bralibase/data-set1/rRNA/aln65.tfa,0.0,0.0,0.865,0.810
muscle,benchmarks/bralibase/data-set1/rRNA/aln66.tfa,0.0,0.0,0.827,0.740
muscle,benchmarks/bralibase/data-set1/rRNA/aln67.tfa,0.0,0.0,0.724,0.530
muscle,benchmarks/bralibase/data-set1/rRNA/aln68.tfa,0.0,0.0,0.832,0.680
muscle,benchmarks/bralibase/data-set1/rRNA/aln69.tfa,0.0,0.0,0.789,0.690
muscle,benchmarks/bralibase/data-set1/rRNA/aln7.tfa,0.0,0.0,0.920,0.850
muscle,benchmarks/bralibase/data-set1/rRNA/aln70.tfa,0.0,0.0,0.856,0.760
muscle,benchmarks/bralibase/data-set1/rRNA/aln71.tfa,0.0,0.0,0.865,0.770
muscle,benchmarks/bralibase/data-set1/rRNA/aln72.tfa,0.0,0.0,0.870,0.780
muscle,benchmarks/bralibase/data-set1/rRNA/aln73.tfa,0.0,0.0,0.901,0.760
muscle,benchmarks/bralibase/data-set1/rRNA/aln74.tfa,0.0,0.0,0.654,0.370
muscle,benchmarks/bralibase/data-set1/rRNA/aln75.tfa,0.0,0.0,0.876,0.820
muscle,benchmarks/bralibase/data-set1/rRNA/aln76.tfa,0.0,0.0,0.882,0.820
muscle,benchmarks/bralibase/data-set1/rRNA/aln77.tfa,0.0,0.0,0.903,0.840
muscle,benchmarks/bralibase/data-set1/rRNA/aln78.tfa,0.0,0.0,0.806,0.570
muscle,benchmarks/bralibase/data-set1/rRNA/aln79.tfa,0.0,0.0,0.756,0.610
muscle,benchmarks/bralibase/data-set1/rRNA/aln8.tfa,0.0,0.0,0.926,0.900
muscle,benchmarks/bralibase/data-set1/rRNA/aln80.tfa,0.0,0.0,0.796,0.620
muscle,benchmarks/bralibase/data-set1/rRNA/aln81.tfa,0.0,0.0,0.831,0.660
muscle,benchmarks/bralibase/data-set1/rRNA/aln82.tfa,0.0,0.0,0.897,0.800
muscle,benchmarks/bralibase/data-set1/rRNA/aln83.tfa,0.0,0.0,0.800,0.530
muscle,benchmarks/bralibase/data-set1/rRNA/aln84.tfa,0.0,0.0,0.852,0.690
muscle,benchmarks/bralibase/data-set1/rRNA/aln85.tfa,0.0,0.0,0.911,0.840
muscle,benchmarks/bralibase/data-set1/rRNA/aln86.tfa,0.0,0.0,0.770,0.610
muscle,benchmarks/bralibase/data-set1/rRNA/aln87.tfa,0.0,0.0,0.904,0.840
muscle,benchmarks/bralibase/data-set1/rRNA/aln88.tfa,0.0,0.0,0.812,0.670
muscle,benchmarks/bralibase/data-set1/rRNA/aln89.tfa,0.0,0.0,0.875,0.800
muscle,benchmarks/bralibase/data-set1/rRNA/aln9.tfa,0.0,0.0,0.920,0.890
muscle,benchmarks/bralibase/data-set1/tRNA/aln1.tfa,0.0,0.0,0.405,0.280
muscle,benchmarks/bralibase/data-set1/tRNA/aln10.tfa,0.0,0.0,0.232,0.000
muscle,benchmarks/bralibase/data-set1/tRNA/aln11.tfa,0.0,0.0,0.631,0.540
muscle,benchmarks/bralibase/data-set1/tRNA/aln12.tfa,0.0,0.0,0.957,0.910
muscle,benchmarks/bralibase/data-set1/tRNA/aln13.tfa,0.0,0.0,0.961,0.950
muscle,benchmarks/bralibase/data-set1/tRNA/aln14.tfa,0.0,0.0,0.426,0.000
muscle,benchmarks/bralibase/data-set1/tRNA/aln15.tfa,0.0,0.0,0.784,0.730
muscle,benchmarks/bralibase/data-set1/tRNA/aln16.tfa,0.0,0.0,0.301,0.000
muscle,benchmarks/bralibase/data-set1/tRNA/aln17.tfa,0.0,0.0,0.773,0.520
muscle,benchmarks/bralibase/data-set1/tRNA/aln18.tfa,0.0,0.0,0.912,0.810
muscle,benchmarks/bralibase/data-set1/tRNA/aln19.tfa,0.0,0.0,0.497,0.000
muscle,benchmarks/bralibase/data-set1/tRNA/aln2.tfa,0.0,0.0,0.451,0.000
muscle,benchmarks/bralibase/data-set1/tRNA/aln20.tfa,0.0,0.0,0.345,0.140
muscle,benchmarks/bralibase/data-set1/tRNA/aln21.tfa,0.0,0.0,0.530,0.300
muscle,benchmarks/bralibase/data-set1/tRNA/aln22.tfa,0.0,0.0,0.944,0.880
muscle,benchmarks/bralibase/data-set1/tRNA/aln23.tfa,0.0,0.0,0.503,0.000
muscle,benchmarks/bralibase/data-set1/tRNA/aln24.tfa,0.0,0.0,0.658,0.360
muscle,benchmarks/bralibase/data-set1/tRNA/aln25.tfa,0.0,0.0,0.577,0.450
muscle,benchmarks/bralibase/data-set1/tRNA/aln26.tfa,0.0,0.0,0.342,0.120
muscle,benchmarks/bralibase/data-set1/tRNA/aln27.tfa,0.0,0.0,0.440,0.260
muscle,benchmarks/bralibase/data-set1/tRNA/aln28.tfa,0.0,0.0,0.517,0.280
muscle,benchmarks/bralibase/data-set1/tRNA/aln29.tfa,0.0,0.0,0.433,0.000
muscle,benchmarks/bralibase/data-set1/tRNA/aln3.tfa,0.0,0.0,0.773,0.450
muscle,benchmarks/bralibase/data-set1/tRNA/aln30.tfa,0.0,0.0,0.282,0.070
muscle,benchmarks/bralibase/data-set1/tRNA/aln31.tfa,0.0,0.0,0.176,0.000
muscle,benchmarks/bralibase/data-set1/tRNA/aln32.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/tRNA/aln33.tfa,0.0,0.0,0.994,0.980
muscle,benchmarks/bralibase/data-set1/tRNA/aln34.tfa,0.0,0.0,0.994,0.980
muscle,benchmarks/bralibase/data-set1/tRNA/aln35.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/tRNA/aln36.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/tRNA/aln37.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/tRNA/aln38.tfa,0.0,0.0,0.977,0.940
muscle,benchmarks/bralibase/data-set1/tRNA/aln39.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/tRNA/aln4.tfa,0.0,0.0,0.203,0.000
muscle,benchmarks/bralibase/data-set1/tRNA/aln40.tfa,0.0,0.0,0.964,0.930
muscle,benchmarks/bralibase/data-set1/tRNA/aln41.tfa,0.0,0.0,0.983,0.950
muscle,benchmarks/bralibase/data-set1/tRNA/aln42.tfa,0.0,0.0,0.983,0.950
muscle,benchmarks/bralibase/data-set1/tRNA/aln43.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/tRNA/aln44.tfa,0.0,0.0,0.994,0.980
muscle,benchmarks/bralibase/data-set1/tRNA/aln45.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/tRNA/aln46.tfa,0.0,0.0,0.931,0.840
muscle,benchmarks/bralibase/data-set1/tRNA/aln47.tfa,0.0,0.0,0.981,0.970
muscle,benchmarks/bralibase/data-set1/tRNA/aln48.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/tRNA/aln49.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/tRNA/aln5.tfa,0.0,0.0,0.176,0.000
muscle,benchmarks/bralibase/data-set1/tRNA/aln50.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/tRNA/aln51.tfa,0.0,0.0,0.979,0.970
muscle,benchmarks/bralibase/data-set1/tRNA/aln52.tfa,0.0,0.0,0.986,0.980
muscle,benchmarks/bralibase/data-set1/tRNA/aln53.tfa,0.0,0.0,0.963,0.930
muscle,benchmarks/bralibase/data-set1/tRNA/aln54.tfa,0.0,0.0,0.982,0.970
muscle,benchmarks/bralibase/data-set1/tRNA/aln55.tfa,0.0,0.0,0.981,0.970
muscle,benchmarks/bralibase/data-set1/tRNA/aln56.tfa,0.0,0.0,0.969,0.940
muscle,benchmarks/bralibase/data-set1/tRNA/aln57.tfa,0.0,0.0,0.970,0.950
muscle,benchmarks/bralibase/data-set1/tRNA/aln58.tfa,0.0,0.0,0.921,0.880
muscle,benchmarks/bralibase/data-set1/tRNA/aln59.tfa,0.0,0.0,0.960,0.940
muscle,benchmarks/bralibase/data-set1/tRNA/aln6.tfa,0.0,0.0,0.681,0.220
muscle,benchmarks/bralibase/data-set1/tRNA/aln60.tfa,0.0,0.0,0.960,0.940
muscle,benchmarks/bralibase/data-set1/tRNA/aln61.tfa,0.0,0.0,0.979,0.970
muscle,benchmarks/bralibase/data-set1/tRNA/aln62.tfa,0.0,0.0,0.853,0.730
muscle,benchmarks/bralibase/data-set1/tRNA/aln63.tfa,0.0,0.0,0.983,0.950
muscle,benchmarks/bralibase/data-set1/tRNA/aln64.tfa,0.0,0.0,0.976,0.950
muscle,benchmarks/bralibase/data-set1/tRNA/aln65.tfa,0.0,0.0,0.976,0.950
muscle,benchmarks/bralibase/data-set1/tRNA/aln66.tfa,0.0,0.0,0.853,0.730
muscle,benchmarks/bralibase/data-set1/tRNA/aln67.tfa,0.0,0.0,0.995,0.980
muscle,benchmarks/bralibase/data-set1/tRNA/aln68.tfa,0.0,0.0,0.990,0.980
muscle,benchmarks/bralibase/data-set1/tRNA/aln69.tfa,0.0,0.0,0.983,0.950
muscle,benchmarks/bralibase/data-set1/tRNA/aln7.tfa,0.0,0.0,0.890,0.760
muscle,benchmarks/bralibase/data-set1/tRNA/aln70.tfa,0.0,0.0,0.990,0.980
muscle,benchmarks/bralibase/data-set1/tRNA/aln71.tfa,0.0,0.0,0.983,0.950
muscle,benchmarks/bralibase/data-set1/tRNA/aln72.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/tRNA/aln73.tfa,0.0,0.0,0.981,0.970
muscle,benchmarks/bralibase/data-set1/tRNA/aln74.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/tRNA/aln75.tfa,0.0,0.0,0.981,0.970
muscle,benchmarks/bralibase/data-set1/tRNA/aln76.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/tRNA/aln77.tfa,0.0,0.0,0.941,0.870
muscle,benchmarks/bralibase/data-set1/tRNA/aln78.tfa,0.0,0.0,0.946,0.900
muscle,benchmarks/bralibase/data-set1/tRNA/aln79.tfa,0.0,0.0,0.934,0.900
muscle,benchmarks/bralibase/data-set1/tRNA/aln8.tfa,0.0,0.0,0.469,0.090
muscle,benchmarks/bralibase/data-set1/tRNA/aln80.tfa,0.0,0.0,0.927,0.870
muscle,benchmarks/bralibase/data-set1/tRNA/aln81.tfa,0.0,0.0,0.930,0.900
muscle,benchmarks/bralibase/data-set1/tRNA/aln82.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/tRNA/aln83.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/tRNA/aln84.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/tRNA/aln85.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/tRNA/aln86.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/tRNA/aln87.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/tRNA/aln88.tfa,0.0,0.0,0.927,0.870
muscle,benchmarks/bralibase/data-set1/tRNA/aln89.tfa,0.0,0.0,0.921,0.870
muscle,benchmarks/bralibase/data-set1/tRNA/aln9.tfa,0.0,0.0,0.676,0.410
muscle,benchmarks/bralibase/data-set1/tRNA/aln90.tfa,0.0,0.0,0.932,0.900
muscle,benchmarks/bralibase/data-set1/tRNA/aln91.tfa,0.0,0.0,0.937,0.870
muscle,benchmarks/bralibase/data-set1/tRNA/aln92.tfa,0.0,0.0,0.935,0.870
muscle,benchmarks/bralibase/data-set1/tRNA/aln93.tfa,0.0,0.0,0.919,0.870
muscle,benchmarks/bralibase/data-set1/tRNA/aln94.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/tRNA/aln95.tfa,0.0,0.0,0.981,0.970
muscle,benchmarks/bralibase/data-set1/tRNA/aln96.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/tRNA/aln97.tfa,0.0,0.0,1.000,1.000
muscle,benchmarks/bralibase/data-set1/tRNA/aln98.tfa,0.0,0.0,0.981,0.970
muscle,benchmarks/bralibase/data-set2/aln1.tfa,0.0,0.0,0.644,0.640
muscle,benchmarks/bralibase/data-set2/aln10.tfa,0.0,0.0,0.986,0.980
muscle,benchmarks/bralibase/data-set2/aln100.tfa,0.0,0.0,0.537,0.530
muscle,benchmarks/bralibase/data-set2/aln101.tfa,0.0,0.0,0.552,0.550
muscle,benchmarks/bralibase/data-set2/aln102.tfa,0.0,0.0,0.379,0.370
muscle,benchmarks/bralibase/data-set2/aln103.tfa,0.0,0.0,0.394,0.390
muscle,benchmarks/bralibase/data-set2/aln104.tfa,0.0,0.0,0.209,0.200
